x, y, theta, stamp, 
0.5835778713226318, 0.40889301896095276, 0.8891152518976008, 1761314097009777476, 
0.6033501625061035, 0.4325849711894989, 0.872496360501528, 1761314097109759932, 
0.6208342909812927, 0.45329779386520386, 0.8692063675672341, 1761314097199968773, 
0.6429741978645325, 0.47960636019706726, 0.8712401295478028, 1761314097309813924, 
0.6634048819541931, 0.5033712983131409, 0.8541565262363472, 1761314097410740348, 
0.6838076710700989, 0.5263442993164062, 0.8360031236484919, 1761314097509826674, 
0.702290952205658, 0.5465057492256165, 0.8297655075219521, 1761314097602657973, 
0.7256046533584595, 0.5715052485466003, 0.8213219632787715, 1761314097709882533, 
0.7472966909408569, 0.5937680602073669, 0.7957279756055862, 1761314097810749037, 
0.768804132938385, 0.6146702766418457, 0.7688951293632597, 1761314097909825588, 
0.7890775799751282, 0.6332391500473022, 0.7433628832085887, 1761314098000847690, 
0.8147813081741333, 0.6561569571495056, 0.7244487069299734, 1761314098109928488, 
0.8382518887519836, 0.6760083436965942, 0.6929714500030133, 1761314098209785713, 
0.8629322648048401, 0.6951715350151062, 0.6582382815270783, 1761314098310321460, 
0.8853323459625244, 0.7117239236831665, 0.6388099617285551, 1761314098400396386, 
0.9126034379005432, 0.7312479019165039, 0.6178781754517734, 1761314098510250749, 
0.9382644891738892, 0.7480195760726929, 0.5882307914255487, 1761314098610103140, 
0.9641111493110657, 0.7645612955093384, 0.5608061213354827, 1761314098710138135, 
0.9932785630226135, 0.7819914817810059, 0.5383980177210371, 1761314098820482174, 
1.017585277557373, 0.7957634329795837, 0.5177761365542211, 1761314098910243409, 
1.0445014238357544, 0.8102763295173645, 0.492498866553109, 1761314099010100937, 
1.0706145763397217, 0.82365483045578, 0.46794256056925393, 1761314099110042685, 
1.099637508392334, 0.8374204635620117, 0.44281947676340055, 1761314099219703889, 
1.1239042282104492, 0.8481284976005554, 0.42025443031410636, 1761314099311241952, 
1.1493855714797974, 0.8590307235717773, 0.396556992115222, 1761314099411813663, 
1.1740888357162476, 0.8686200976371765, 0.37256006132635966, 1761314099508862007, 
1.1961941719055176, 0.8766531944274902, 0.34926000624234904, 1761314099599932326, 
1.2224020957946777, 0.8854435086250305, 0.3220881686408254, 1761314099709912030, 
1.245920181274414, 0.8924793004989624, 0.2988822508985845, 1761314099811435577, 
1.2692300081253052, 0.8991084694862366, 0.27608783148536187, 1761314099907819970, 
1.2905865907669067, 0.9047738909721375, 0.25602181943025043, 1761314100001036716, 
1.3151721954345703, 0.9104698896408081, 0.23292948568068197, 1761314100110285020, 
1.3378121852874756, 0.9155964851379395, 0.21689117212649925, 1761314100209822466, 
