acc_x (m/s^2), acc_y (m/s^2), angular_z (rad/s), stamp, 
0.18579304218292236, 0.13888388872146606, 0.5060261281709949, 1759503129620981142, 
-0.08902430534362793, 0.10618263483047485, 0.42685193423851064, 1759503129644488346, 
-0.19443804025650024, -0.08559161424636841, 0.5832269664273406, 1759503129671107398, 
0.31878525018692017, 0.06964319944381714, 0.5028186844591731, 1759503129700973040, 
0.2323405146598816, -0.08874017000198364, 0.5048405003892369, 1759503129731045546, 
0.10214537382125854, 0.0848003625869751, 0.49189072937882095, 1759503129761224874, 
0.04710245132446289, -0.021737635135650635, 0.4911419791320849, 1759503129791146162, 
-0.14428472518920898, 0.2066258192062378, 0.49087025762095177, 1759503129821433226, 
0.04277467727661133, -0.20926570892333984, 0.4974448445949301, 1759503129852618140, 
0.015361607074737549, 0.035687267780303955, 0.48561530629604366, 1759503129884489514, 
0.343200147151947, -0.07140684127807617, 0.5436358232917847, 1759503129911650852, 
0.13806015253067017, 0.18339377641677856, 0.48659193258950806, 1759503129941427694, 
-0.0728803277015686, 0.12901735305786133, 0.4161556421121187, 1759503129964765867, 
-0.19230502843856812, 0.10280859470367432, 0.5540299279029552, 1759503130001457258, 
0.45894449949264526, -0.10380041599273682, 0.5102870353435082, 1759503130031598807, 
-0.3916836380958557, -0.016382813453674316, 0.49901103897831567, 1759503130061447080, 
0.0040160417556762695, 0.272072970867157, 0.4579701372887074, 1759503130092684466, 
-0.3383697271347046, 0.09789717197418213, 0.4788530984458144, 1759503130124435417, 
0.5825726389884949, -0.11434251070022583, 0.5570297791508819, 1759503130151674942, 
-0.031213223934173584, -0.2549145221710205, 0.515559017385094, 1759503130180613160, 
0.531012773513794, 0.10876595973968506, 0.43772340249451674, 1759503130211684520, 
-0.1563519835472107, 0.16724061965942383, 0.47223823609136334, 1759503130231796189, 
0.16330605745315552, 0.06209731101989746, 0.5037955114567668, 1759503130271771487, 
-0.010651767253875732, 0.21604323387145996, 0.4387440537890486, 1759503130306584474, 
-0.055403947830200195, 0.07155895233154297, 0.5596930103440643, 1759503130332359748, 
-0.06133711338043213, 0.04101210832595825, 0.45602705469776034, 1759503130364323622, 
-0.23867958784103394, -0.013101756572723389, 0.5349322467039036, 1759503130392052208, 
0.34923845529556274, 0.3334868550300598, 0.502022277258416, 1759503130422025571, 
-0.10232573747634888, -0.12720394134521484, 0.49176654780738077, 1759503130452135477, 
0.021188437938690186, -0.09996598958969116, 0.48571809343050554, 1759503130482332616, 
-0.5450577139854431, -0.06631648540496826, 0.5344622713889103, 1759503130512167223, 
1.0051788091659546, 0.28392326831817627, 0.5293563977579385, 1759503130542380528, 
-0.3696686029434204, 0.11068403720855713, 0.5218433081548283, 1759503130572300013, 
0.17852604389190674, -0.22301983833312988, 0.4529277210925359, 1759503130605152523, 
-0.223929762840271, -0.02541518211364746, 0.5814199101640953, 1759503130632622292, 
0.2723590135574341, 0.15233701467514038, 0.5380059271021969, 1759503130662312262, 
-0.015184462070465088, 0.02752751111984253, 0.5002275726085774, 1759503130692360248, 
-0.13395607471466064, 0.03123420476913452, 0.47665234536818296, 1759503130722480676, 
0.37828630208969116, 0.08197653293609619, 0.4945879088133962, 1759503130752638736, 
-0.07966119050979614, 0.07397657632827759, 0.5215050147803051, 1759503130782464477, 
0.3287920355796814, 0.0867229700088501, 0.5064477201897334, 1759503130812587862, 
-0.2130652666091919, -0.016111910343170166, 0.46925851135577934, 1759503130844376424, 
0.33292561769485474, 0.0914120078086853, 0.4857942661870246, 1759503130875075893, 
0.24268043041229248, -0.0497395396232605, 0.5482521062439122, 1759503130911676823, 
0.04626578092575073, -0.03108888864517212, 0.47743733084920653, 1759503130942759599, 
-0.36421412229537964, 0.1744626760482788, 0.5065918917277057, 1759503130973183556, 
0.06674337387084961, -0.058278560638427734, 0.4952801970788704, 1759503131004503496, 
0.33267396688461304, -0.21047121286392212, 0.49620986640206555, 1759503131035551546, 
-0.45513880252838135, 0.11793321371078491, 0.5458556627784793, 1759503131062872875, 
0.4610597491264343, -0.05392026901245117, 0.39784310722639454, 1759503131116080636, 
-0.016099274158477783, 0.17267942428588867, 0.5330157543588229, 1759503131153230600, 
-0.058874547481536865, 0.053033411502838135, 0.48804751172706007, 1759503131183233106, 
0.13137775659561157, -0.18667495250701904, 0.49049000226480294, 1759503131213316082, 
-0.2173641324043274, -0.2326858639717102, 0.4803271829877721, 1759503131245047762, 
0.3177458643913269, 0.35922980308532715, 0.49050987787992784, 1759503131275960149, 
0.3245500326156616, 0.10438907146453857, 0.5267105606763738, 1759503131313235585, 
-0.09641134738922119, -0.06854027509689331, 0.5040729254944935, 1759503131343247357, 
-0.08982378244400024, 0.040907442569732666, 0.4871818062494509, 1759503131373301498, 
0.38678044080734253, 0.2449347972869873, 0.4794533769379079, 1759503131404309267, 
-0.527254581451416, -0.4366685748100281, 0.45467205542214356, 1759503131436962456, 
0.7692197561264038, 0.16882026195526123, 0.5281942203849342, 1759503131473540069, 
0.11948400735855103, 0.40345633029937744, 0.48641478536102406, 1759503131503554498, 
-0.2507452368736267, -0.5352653861045837, 0.4981780506587133, 1759503131533542948, 
0.28303974866867065, 0.08668899536132812, 0.494171211944779, 1759503131564773762, 
-0.4338444471359253, 0.49969178438186646, 0.4911532194920478, 1759503131596612259, 
-0.09730654954910278, -0.34019237756729126, 0.5837689093475739, 1759503131623648567, 
