x (m), y (m), th (rad), stamp, 
2.305921792984009, -2.515460968017578, -2.9494273713955046, 1759502851479372511, 
2.303144931793213, -2.5159621238708496, -2.9399101932703426, 1759502851529839279, 
2.300480604171753, -2.5166964530944824, -2.9295125332520677, 1759502851578858409, 
2.2973439693450928, -2.5172994136810303, -2.9200110464496913, 1759502851629286228, 
2.29475998878479, -2.5177459716796875, -2.9117183892759493, 1759502851678389664, 
2.2939586639404297, -2.517951726913452, -2.9089486640510946, 1759502851719413488, 
2.2938127517700195, -2.517895221710205, -2.9089372014078094, 1759502851768987708, 
2.2908859252929688, -2.518749952316284, -2.8998720936997358, 1759502851839881154, 
2.2881407737731934, -2.5193839073181152, -2.8910898924435693, 1759502851878423840, 
2.2847673892974854, -2.5202486515045166, -2.8793656707975512, 1759502851930283797, 
2.282139539718628, -2.5209176540374756, -2.8693082245437185, 1759502851978392033, 
2.2793190479278564, -2.521644353866577, -2.859082939545255, 1759502852028393224, 
2.2762367725372314, -2.522531747817993, -2.849633669134784, 1759502852079494347, 
2.273859739303589, -2.523129463195801, -2.841952816983786, 1759502852119504502, 
2.2700819969177246, -2.524425506591797, -2.827354960267769, 1759502852187955028, 
2.268418788909912, -2.524942398071289, -2.820919759798388, 1759502852218776485, 
2.264988899230957, -2.5258584022521973, -2.8078332499016, 1759502852279285197, 
2.262040853500366, -2.5269691944122314, -2.798022771840711, 1759502852328465656, 
2.2591593265533447, -2.527937650680542, -2.7883703592792264, 1759502852378309646, 
2.256333589553833, -2.528998851776123, -2.7786030996769275, 1759502852428277744, 
2.2536942958831787, -2.530076742172241, -2.7678301257849673, 1759502852479339124, 
2.2514595985412598, -2.530815839767456, -2.7591309918460496, 1759502852519444980, 
2.2486815452575684, -2.5319607257843018, -2.748956912821265, 1759502852569542957, 
2.2447476387023926, -2.5335984230041504, -2.7350301203932146, 1759502852639643107, 
2.242504358291626, -2.534496784210205, -2.7272632228378333, 1759502852678284295, 
2.2398271560668945, -2.535820245742798, -2.7177767149009657, 1759502852728500942, 
2.237096071243286, -2.5369532108306885, -2.7069456908166694, 1759502852778274806, 
2.234459400177002, -2.5381834506988525, -2.6969682349920747, 1759502852828272074, 
2.232076644897461, -2.5394718647003174, -2.686500819401091, 1759502852879299401, 
2.2296721935272217, -2.5404791831970215, -2.6784009573999588, 1759502852919527043, 
2.2260899543762207, -2.5423898696899414, -2.6659909248700817, 1759502852989282708, 
2.224534511566162, -2.543147325515747, -2.6602660899891455, 1759502853018253732, 
2.221902847290039, -2.544401168823242, -2.6494691560325827, 1759502853068251264, 
2.21880841255188, -2.546295642852783, -2.6372192330975697, 1759502853129278574, 
2.2161996364593506, -2.5476138591766357, -2.627010746928287, 1759502853178438451, 
2.2136387825012207, -2.54907488822937, -2.617376599558164, 1759502853228438957, 
2.2110280990600586, -2.5505897998809814, -2.6080693037470852, 1759502853279255746, 
2.208878517150879, -2.5516974925994873, -2.600217335614603, 1759502853319551959, 
2.2064833641052246, -2.553271770477295, -2.5907502246157104, 1759502853368429783, 
2.202918529510498, -2.555434226989746, -2.5765222356103603, 1759502853439835558, 
2.2014663219451904, -2.556290626525879, -2.5707479562415294, 1759502853468361115, 
2.198406219482422, -2.5584187507629395, -2.559249453178819, 1759502853529490809, 
2.195859670639038, -2.559946298599243, -2.5495321630915986, 1759502853578304218, 
2.193362236022949, -2.5617427825927734, -2.539668530936806, 1759502853629283756, 
2.190941572189331, -2.563386917114258, -2.5293925162639495, 1759502853679268380, 
2.189030885696411, -2.564685583114624, -2.5217107216124397, 1759502853719502641, 
2.1856942176818848, -2.5671823024749756, -2.507378317343085, 1759502853787973862, 
2.183234691619873, -2.568892478942871, -2.4972243796892224, 1759502853839789683, 
2.181300401687622, -2.5703818798065186, -2.4893803244662327, 1759502853879336330, 
2.1790473461151123, -2.5722789764404297, -2.478893291708303, 1759502853928272798, 
