x (m), y (m), th (rad), stamp, 
0.20039822161197662, 0.4514290988445282, -2.9171159456040923, 1759503132153220387, 
0.19262251257896423, 0.44959554076194763, -2.8949704033597814, 1759503132201500911, 
0.1854613572359085, 0.44779151678085327, -2.8741571701115767, 1759503132249202630, 
0.17424266040325165, 0.4445004463195801, -2.84271835451928, 1759503132313776498, 
0.16814514994621277, 0.44275328516960144, -2.8267383646206503, 1759503132345643227, 
0.15929259359836578, 0.4398869276046753, -2.80333210629481, 1759503132393119025, 
0.14812277257442474, 0.43550845980644226, -2.7725371221219164, 1759503132457255711, 
0.13961656391620636, 0.43217024207115173, -2.7483310339967546, 1759503132505112955, 
0.13138242065906525, 0.42876264452934265, -2.724261762059614, 1759503132553126089, 
0.12309172004461288, 0.42485636472702026, -2.6998422667353164, 1759503132601264166, 
0.11485608667135239, 0.4207630455493927, -2.6755186995843654, 1759503132649151069, 
0.1042356863617897, 0.4151199162006378, -2.643923110294326, 1759503132713627336, 
0.09920670092105865, 0.4123542010784149, -2.6291019566160294, 1759503132745227431, 
0.09190365672111511, 0.40836307406425476, -2.604275901373384, 1759503132809385275, 
0.08879778534173965, 0.4064694046974182, -2.593360732817672, 1759503132857319267, 
0.08712628483772278, 0.4055883288383484, -2.587314375974873, 1759503132905119996, 
0.08681899309158325, 0.4054856598377228, -2.585029811340663, 1759503132953033769, 
0.08694241940975189, 0.4055289328098297, -2.585029811340663, 1759503133001116527, 
0.08687479048967361, 0.40554413199424744, -2.585029811340663, 1759503133049487476, 
0.08689136058092117, 0.4055546224117279, -2.585029811340663, 1759503133098527845, 
0.08690488338470459, 0.40555158257484436, -2.585029811340663, 1759503133145739798, 
0.08690488338470459, 0.40555158257484436, -2.585029811340663, 1759503133193148317, 
0.08645681291818619, 0.4052582383155823, -2.5822312547835824, 1759503133258159726, 
0.08402863889932632, 0.4035605788230896, -2.573480617045247, 1759503133305315999, 
0.07978804409503937, 0.40062931180000305, -2.56271991056551, 1759503133353155028, 
0.07434406876564026, 0.39695143699645996, -2.5470204785238675, 1759503133401379652, 
0.06761685758829117, 0.39213472604751587, -2.529186287393782, 1759503133449161088, 
0.05681580677628517, 0.3843606114387512, -2.498909861792051, 1759503133513347051, 
0.04824557900428772, 0.37788212299346924, -2.473824010403494, 1759503133561861959, 
0.039654750376939774, 0.37099871039390564, -2.4492983789733946, 1759503133609124407, 
0.03153412044048309, 0.36432090401649475, -2.4256316833617744, 1759503133657167274, 
0.023909689858555794, 0.3575269877910614, -2.401005340681923, 1759503133705138429, 
0.016314903274178505, 0.3504246473312378, -2.3763928120888242, 1759503133753157418, 
0.008683484047651291, 0.3428930342197418, -2.3533404937881155, 1759503133801117070, 
0.0010257153771817684, 0.3349240720272064, -2.328989849851455, 1759503133849593098, 
-0.006677147001028061, 0.32666194438934326, -2.3053253894842434, 1759503133897138935, 
-0.015870070084929466, 0.31596970558166504, -2.274474634116079, 1759503133961858788, 
-0.02027256414294243, 0.31058165431022644, -2.2572299453411686, 1759503133993125878, 
-0.02948104217648506, 0.29918625950813293, -2.2224098054642787, 1759503134057092491, 
-0.036247991025447845, 0.2901010811328888, -2.1981411637901815, 1759503134105474331, 
-0.0425395667552948, 0.28112536668777466, -2.1738005327080563, 1759503134153245267, 
-0.0485352948307991, 0.2720680236816406, -2.1498223245317623, 1759503134201245393, 
-0.05449361726641655, 0.2625196874141693, -2.1269765146028488, 1759503134249467667, 
-0.06048089265823364, 0.2527889311313629, -2.1044291353349176, 1759503134297797180, 
-0.06617140769958496, 0.24287520349025726, -2.0818084880296706, 1759503134345463290, 
-0.07364290207624435, 0.22927996516227722, -2.049162405443958, 1759503134409955939, 
-0.07881471514701843, 0.2190631479024887, -2.024946624232105, 1759503134457355762, 
-0.08373531699180603, 0.20842263102531433, -2.002013134959712, 1759503134505138812, 
-0.08820091187953949, 0.19798897206783295, -1.9777323516699545, 1759503134553183788, 
-0.09234011918306351, 0.1875428408384323, -1.9533911393483312, 1759503134601249504, 
-0.09661400318145752, 0.17669762670993805, -1.9272608660056039, 1759503134650384616, 
-0.10148470103740692, 0.16245117783546448, -1.8971686587737435, 1759503134713534552, 
-0.10490062832832336, 0.15171049535274506, -1.8734534693957938, 1759503134761295953, 
-0.10709512233734131, 0.14455585181713104, -1.855687238391863, 1759503134793701996, 
-0.11081687361001968, 0.12983821332454681, -1.8214279170724816, 1759503134857457188, 
-0.11326909065246582, 0.11899884790182114, -1.7981729628843752, 1759503134905214503, 
-0.11550452560186386, 0.10838443040847778, -1.7763038292955886, 1759503134953375702, 
-0.11745256185531616, 0.09799210727214813, -1.7547538602587343, 1759503135002172486, 
-0.11939885467290878, 0.08635867387056351, -1.7316564731238044, 1759503135050097778, 
-0.12116438895463943, 0.07433395087718964, -1.7090696472308502, 1759503135096918405, 
-0.12261103093624115, 0.062185149639844894, -1.686912996060712, 1759503135145743853, 
-0.12385097146034241, 0.05002918466925621, -1.662776350008932, 1759503135193481770, 
-0.12501315772533417, 0.034270018339157104, -1.628581315843782, 1759503135257425660, 
-0.12515050172805786, 0.02236432395875454, -1.6025499225049147, 1759503135305184648, 
-0.12532562017440796, 0.010050397366285324, -1.5776483258165828, 1759503135353058079, 
-0.12511423230171204, -0.0017667287029325962, -1.5531445333159088, 1759503135401406727, 
-0.12458665668964386, -0.013653834350407124, -1.529090950148094, 1759503135449748269, 
-0.12378023564815521, -0.025332912802696228, -1.5059885472342964, 1759503135497810000, 
-0.12258916348218918, -0.03752059489488602, -1.4808593949635207, 1759503135561908945, 
-0.12214531749486923, -0.04189371317625046, -1.4710458378614881, 1759503135593341973, 
-0.12142661958932877, -0.04857824370265007, -1.4569704259179022, 1759503135657377823, 
-0.12105166167020798, -0.05165666714310646, -1.4504544926992837, 1759503135705593200, 
-0.12102103978395462, -0.05306101217865944, -1.44619964443723, 1759503135753218584, 
-0.1210186630487442, -0.05290888249874115, -1.4455574915661606, 1759503135802164662, 
-0.12101046741008759, -0.05322756618261337, -1.4460879001148144, 1759503135849561157, 
-0.12049222737550735, -0.056449536234140396, -1.4420218028980885, 1759503135897015047, 
-0.11962160468101501, -0.061814870685338974, -1.4333427474761111, 1759503135945085673, 
-0.11823953688144684, -0.0690322294831276, -1.4208388750369938, 1759503135993124133, 
-0.11612366139888763, -0.08063188195228577, -1.3985980482485147, 1759503136057151444, 
-0.11390756815671921, -0.09127778559923172, -1.3798314097514415, 1759503136105260123, 
