x, y, theta, stamp, 
1.0141710042953491, 0.8049829602241516, 0.47815322222119777, 1761313562551298117, 
1.0397895574569702, 0.817754864692688, 0.4501456681416872, 1761313562641844125, 
1.0735663175582886, 0.8334044218063354, 0.41115719070788576, 1761313562761224998, 
1.0993101596832275, 0.8443526029586792, 0.38578879597093746, 1761313562852226258, 
1.1136759519577026, 0.8500373363494873, 0.37528457925532976, 1761313562901237859, 
1.1545218229293823, 0.8654302954673767, 0.3391872190547205, 1761313563042685113, 
1.18989896774292, 0.877330482006073, 0.3064689456276782, 1761313563162258647, 
1.2165969610214233, 0.8852850198745728, 0.28486996947280974, 1761313563252260738, 
1.2466943264007568, 0.8937374949455261, 0.2655496143449595, 1761313563351308179, 
1.2798606157302856, 0.9024081230163574, 0.24441606923536877, 1761313563464015630, 
1.3093280792236328, 0.9094224572181702, 0.22445501626111536, 1761313563561264881, 
1.3375461101531982, 0.9156509637832642, 0.20502401933859402, 1761313563653241407, 
1.3677494525909424, 0.9215670824050903, 0.1872459741914825, 1761313563750343808, 
1.401357650756836, 0.9275904893875122, 0.16994449361124941, 1761313563862938783, 
1.4316972494125366, 0.932383120059967, 0.1545134274282098, 1761313563960364404, 
1.4598579406738281, 0.9365255832672119, 0.14348659440456493, 1761313564052237637, 
1.4895082712173462, 0.940632700920105, 0.13042545457179439, 1761313564150319095, 
1.5178786516189575, 0.9442499876022339, 0.11800691504641986, 1761313564242741196, 
1.554621934890747, 0.9483664035797119, 0.10568517931899635, 1761313564360264676, 
1.5831718444824219, 0.9513365030288696, 0.09809043948382445, 1761313564452242118, 
1.6129744052886963, 0.9540639519691467, 0.09037547482915245, 1761313564550342310, 
1.6415129899978638, 0.9565460681915283, 0.08359383376400194, 1761313564642328553, 
1.6775329113006592, 0.959700882434845, 0.08014977318468883, 1761313564759278890, 
1.70632004737854, 0.9617729187011719, 0.07311998690634633, 1761313564852332698, 
1.7367981672286987, 0.9639704823493958, 0.06789217367409532, 1761313564953325825, 
1.7644599676132202, 0.9660415053367615, 0.0668834896248699, 1761313565041807106, 
1.7989065647125244, 0.968180239200592, 0.061989215865189476, 1761313565159278194, 
1.8246275186538696, 0.9698873162269592, 0.055215290626380815, 1761313565252260280, 
1.837695837020874, 0.970613420009613, 0.05078400533748566, 1761313565302255284, 
1.8776395320892334, 0.9726898670196533, 0.043974320112253606, 1761313565462339563, 
1.9002268314361572, 0.9736656546592712, 0.04159836429221887, 1761313565558291768, 
1.9210631847381592, 0.9744279980659485, 0.0386251863487738, 1761313565653289391, 
1.9419033527374268, 0.9754339456558228, 0.035351594791811373, 1761313565752367791, 
1.9597059488296509, 0.9760941863059998, 0.034452572219774574, 1761313565842619619, 
1.9826782941818237, 0.9770210981369019, 0.028528079020068226, 1761313565957274528, 
2.0006332397460938, 0.9775622487068176, 0.028991307538594312, 1761313566052292297, 
2.009838581085205, 0.977949857711792, 0.02899130194887741, 1761313566102258797, 
2.0310184955596924, 0.9787224531173706, 0.028722609374581477, 1761313566212349565, 
2.05754017829895, 0.9793580770492554, 0.023122291222193014, 1761313566363296646, 
2.072411298751831, 0.9797102212905884, 0.022334812675266887, 1761313566452302981, 
2.089261531829834, 0.9802908897399902, 0.020991355257280585, 1761313566552432974, 
2.1032023429870605, 0.9804692268371582, 0.021602419203405034, 1761313566641938435, 
