x, y, theta, stamp, 
-0.06165768578648567, -0.6496208906173706, -2.4755086217361897, 1761311484179229735, 
-0.08554178476333618, -0.6679280996322632, -2.5036158120617844, 1761311484275258091, 
-0.11408324539661407, -0.6885120868682861, -2.537092464502006, 1761311484387995134, 
-0.13845129311084747, -0.7048478126525879, -2.5619004360881075, 1761311484483402682, 
-0.16390672326087952, -0.7208998203277588, -2.5859250944793932, 1761311484579235801, 
-0.18928402662277222, -0.7361482977867126, -2.608278290144741, 1761311484675315764, 
-0.21478955447673798, -0.7511103749275208, -2.6280093156603557, 1761311484771159425, 
-0.24541157484054565, -0.7679265141487122, -2.6528547099154256, 1761311484883228582, 
-0.2718352973461151, -0.781428873538971, -2.669707093046462, 1761311484979400536, 
-0.298718124628067, -0.794883668422699, -2.687077024237549, 1761311485074880147, 
-0.32934314012527466, -0.8095563054084778, -2.705366155465846, 1761311485187611806, 
-0.3540487289428711, -0.8207197189331055, -2.718361376354975, 1761311485283688091, 
-0.3657248020172119, -0.8257572054862976, -2.724470208697027, 1761311485331439701, 
-0.39949849247932434, -0.8402751088142395, -2.7418019810598517, 1761311485475299619, 
-0.4214368462562561, -0.849403440952301, -2.756199831198174, 1761311485570774022, 
-0.43160367012023926, -0.8533954620361328, -2.76194767012265, 1761311485619465306, 
-0.455278217792511, -0.8624472618103027, -2.7729983544801358, 1761311485731096558, 
-0.48280656337738037, -0.8728268146514893, -2.7889077680788428, 1761311485876607349, 
-0.5037503242492676, -0.8803781270980835, -2.800691432103619, 1761311485986858432, 
-0.5097102522850037, -0.8824642896652222, -2.8038466488138463, 1761311486019142216, 
-0.5303206443786621, -0.8896815180778503, -2.8149659897561, 1761311486131303341, 
-0.5553208589553833, -0.8980051279067993, -2.828409895432245, 1761311486276554096, 
-0.5705610513687134, -0.9029973745346069, -2.835454279356514, 1761311486371294041, 
-0.5785690546035767, -0.90555739402771, -2.8406327242665013, 1761311486418818430, 
-0.5965349674224854, -0.9109574556350708, -2.8490312447699346, 1761311486531254813, 
-0.6195007562637329, -0.9176684021949768, -2.8621120509954943, 1761311486675283054, 
-0.6264740228652954, -0.91965252161026, -2.8652842499080666, 1761311486723405932, 
-0.639694333076477, -0.923271656036377, -2.8723602311813035, 1761311486818959947, 
-0.662216067314148, -0.9294027090072632, -2.880929916320913, 1761311486979543712, 
-0.6690146327018738, -0.9311041831970215, -2.884168125623627, 1761311487027548195, 
-0.6806575655937195, -0.9341030120849609, -2.89177414869955, 1761311487124444846, 
-0.6989505887031555, -0.9385935664176941, -2.894998804413997, 1761311487284293299, 
-0.7102634310722351, -0.9414039850234985, -2.8999004183528765, 1761311487379334211, 
-0.7155485153198242, -0.9427202939987183, -2.9029428955203205, 1761311487427287869, 
-0.7265719771385193, -0.9452099204063416, -2.9065022328419485, 1761311487524303154, 
-0.7429779171943665, -0.9491727352142334, -2.9121632295581303, 1761311487684674228, 
-0.7476819157600403, -0.9502464532852173, -2.9144131895812415, 1761311487731194764, 
-0.7617743611335754, -0.9533549547195435, -2.917815882190442, 1761311487875292599, 
-0.7723661661148071, -0.955752432346344, -2.9200875370553985, 1761311487986757908, 
-0.7768325805664062, -0.9566770792007446, -2.922202091302155, 1761311488035544059, 
-0.7889905571937561, -0.9594129323959351, -2.9274859542762695, 1761311488179310775, 
-0.796383261680603, -0.960955023765564, -2.928553100730766, 1761311488275310278, 
-0.7998966574668884, -0.9619207978248596, -2.9278914899962194, 1761311488323356117, 
-0.805091142654419, -0.9628044366836548, -2.9272558421149277, 1761311488386957728, 
-0.8077040314674377, -0.9633074402809143, -2.9281985627410707, 1761311488419376823, 
-0.8126475811004639, -0.9646351337432861, -2.9296386319621974, 1761311488483072221, 
-0.8192929029464722, -0.96595299243927, -2.931031197734007, 1761311488579285617, 
-0.8257371783256531, -0.9673978686332703, -2.931087255369823, 1761311488675301825, 
-0.8448811173439026, -0.9714741110801697, -2.9357049621793028, 1761311488979289867, 
-0.8505281805992126, -0.9725571274757385, -2.938552860816924, 1761311489075377212, 
-0.8566662669181824, -0.9738637804985046, -2.9426116955944788, 1761311489187726970, 
-0.860759973526001, -0.9746813774108887, -2.9445157130580077, 1761311489267252831, 
-0.8664288520812988, -0.9758853316307068, -2.944915557655508, 1761311489379292183, 
-0.8715934157371521, -0.9768483638763428, -2.9465518289753985, 1761311489475341632, 
-0.8774477243423462, -0.9780288934707642, -2.9480872066989146, 1761311489587055908, 
-0.8829904794692993, -0.9789993166923523, -2.948840374556572, 1761311489683433424, 
-0.8877204060554504, -0.9799371361732483, -2.9507837089920805, 1761311489779299709, 
-0.8916886448860168, -0.9807271361351013, -2.9512147866254166, 1761311489875463893, 
-0.896233856678009, -0.9815551042556763, -2.9525354091088682, 1761311489987039650, 
-0.8997191190719604, -0.9821935892105103, -2.9545516795240427, 1761311490083330936, 
-0.9036580324172974, -0.9829701781272888, -2.9545516795240427, 1761311490180302981, 
